item_name,item_type,source,target,item_value,source_survey_itemID,target_survey_itemID
E17,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_180,ESS_R01_2002_GER_DE_182
E17,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_180,ESS_R01_2002_GER_DE_182
E17,RESPONSE, Extremely important, äußerst wichtig,10,ESS_R01_2002_ENG_SOURCE_180,ESS_R01_2002_GER_DE_182
E17,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_180,ESS_R01_2002_GER_DE_182
E18,REQUEST,...religion?,...Religion?,,ESS_R01_2002_ENG_SOURCE_181,ESS_R01_2002_GER_DE_183
E18,RESPONSE, Extremely unimportant, äußerst unwichtig,0,ESS_R01_2002_ENG_SOURCE_181,ESS_R01_2002_GER_DE_183
E18,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_181,ESS_R01_2002_GER_DE_183
E18,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_181,ESS_R01_2002_GER_DE_183
E18,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_181,ESS_R01_2002_GER_DE_183
E18,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_181,ESS_R01_2002_GER_DE_183
E18,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_181,ESS_R01_2002_GER_DE_183
E18,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_181,ESS_R01_2002_GER_DE_183
E18,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_181,ESS_R01_2002_GER_DE_183
E18,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_181,ESS_R01_2002_GER_DE_183
E18,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_181,ESS_R01_2002_GER_DE_183
E18,RESPONSE, Extremely important, äußerst wichtig,10,ESS_R01_2002_ENG_SOURCE_181,ESS_R01_2002_GER_DE_183
E18,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_181,ESS_R01_2002_GER_DE_183
E19,RESPONSE, Extremely unimportant, äußerst unwichtig,0,ESS_R01_2002_ENG_SOURCE_182,ESS_R01_2002_GER_DE_184
E19,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_182,ESS_R01_2002_GER_DE_184
E19,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_182,ESS_R01_2002_GER_DE_184
E19,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_182,ESS_R01_2002_GER_DE_184
E19,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_182,ESS_R01_2002_GER_DE_184
E19,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_182,ESS_R01_2002_GER_DE_184
E19,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_182,ESS_R01_2002_GER_DE_184
E19,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_182,ESS_R01_2002_GER_DE_184
E19,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_182,ESS_R01_2002_GER_DE_184
E19,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_182,ESS_R01_2002_GER_DE_184
E19,RESPONSE, Extremely important, äußerst wichtig,10,ESS_R01_2002_ENG_SOURCE_182,ESS_R01_2002_GER_DE_184
E19,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_182,ESS_R01_2002_GER_DE_184
E20,INSTRUCTION,,Interviewer: BITTE LISTE 45 VORLEGEN UND BIS FRAGE E21 LIEGENLASSEN.,,,ESS_R01_2002_GER_DE_185
E20,INSTRUCTION,,Bitte benutzen Sie Liste 45.,,,ESS_R01_2002_GER_DE_185
E20,REQUEST,"...Not counting anything you do for your family, in your work, or within voluntary organisations, how often, if at all, do you actively provide help for other people?","Abgesehen davon, was Sie für Ihre Familie, an Ihrem Arbeitsplatz oder in Vereinen, Verbänden und Organisationen tun, wie oft helfen Sie anderen Menschen – wenn überhaupt?",,ESS_R01_2002_ENG_SOURCE_183,ESS_R01_2002_GER_DE_185
E20,RESPONSE,Every day,Täglich,1,ESS_R01_2002_ENG_SOURCE_183,ESS_R01_2002_GER_DE_185
E20,RESPONSE,Several times a week,Mehrmals in der Woche,2,ESS_R01_2002_ENG_SOURCE_183,ESS_R01_2002_GER_DE_185
E20,RESPONSE,Once a week,Einmal in der Woche,3,ESS_R01_2002_ENG_SOURCE_183,ESS_R01_2002_GER_DE_185
E20,RESPONSE,Several times a month,Mehrmals im Monat,4,ESS_R01_2002_ENG_SOURCE_183,ESS_R01_2002_GER_DE_185
E20,RESPONSE,Once a month,Einmal im Monat,5,ESS_R01_2002_ENG_SOURCE_183,ESS_R01_2002_GER_DE_185
E20,RESPONSE,Less often,Seltener,6,ESS_R01_2002_ENG_SOURCE_183,ESS_R01_2002_GER_DE_185
E20,RESPONSE,Never,Nie,7,ESS_R01_2002_ENG_SOURCE_183,ESS_R01_2002_GER_DE_185
E20,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_183,ESS_R01_2002_GER_DE_185
E21,INSTRUCTION,Please use this card.,Bitte benutzen Sie wieder Liste 45.,,ESS_R01_2002_ENG_SOURCE_184,ESS_R01_2002_GER_DE_186
E21,REQUEST,"...Still using this card, how often would you say you discuss politics and current affairs?",Und wie oft diskutieren Sie über Politik und aktuelle politische Ereignisse?,,ESS_R01_2002_ENG_SOURCE_184,ESS_R01_2002_GER_DE_186
E21,RESPONSE,Every day,Täglich,1,ESS_R01_2002_ENG_SOURCE_184,ESS_R01_2002_GER_DE_186
E21,RESPONSE,Several times a week,Mehrmals in der Woche,2,ESS_R01_2002_ENG_SOURCE_184,ESS_R01_2002_GER_DE_186
E21,RESPONSE,Once a week,Einmal in der Woche,3,ESS_R01_2002_ENG_SOURCE_184,ESS_R01_2002_GER_DE_186
E21,RESPONSE,Several times a month,Mehrmals im Monat,4,ESS_R01_2002_ENG_SOURCE_184,ESS_R01_2002_GER_DE_186
E21,RESPONSE,Once a month,Einmal im Monat,5,ESS_R01_2002_ENG_SOURCE_184,ESS_R01_2002_GER_DE_186
E21,RESPONSE,Less often,Seltener,6,ESS_R01_2002_ENG_SOURCE_184,ESS_R01_2002_GER_DE_186
E21,RESPONSE,Never,Nie,7,ESS_R01_2002_ENG_SOURCE_184,ESS_R01_2002_GER_DE_186
E21,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_184,ESS_R01_2002_GER_DE_186
E22,INSTRUCTION,,Interviewer: BITTE LISTE 46 VORLEGEN.,,,ESS_R01_2002_GER_DE_187
E22,INSTRUCTION,,BITTE VORLESEN.,,,ESS_R01_2002_GER_DE_187
E22,REQUEST,...support people who are worse off than themselves?,Was macht einen guten Bürger aus?,,ESS_R01_2002_ENG_SOURCE_185,ESS_R01_2002_GER_DE_187
E22,REQUEST,,"Was meinen Sie: Wie wichtig ist es,...",,,ESS_R01_2002_GER_DE_187
E22,REQUEST,,"...Menschen zu unterstützen, denen es schlechter geht als einem selbst?",,,ESS_R01_2002_GER_DE_187
E22,RESPONSE, Extremely unimportant, äußerst unwichtig,0,ESS_R01_2002_ENG_SOURCE_185,ESS_R01_2002_GER_DE_187
E22,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_185,ESS_R01_2002_GER_DE_187
E22,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_185,ESS_R01_2002_GER_DE_187
E22,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_185,ESS_R01_2002_GER_DE_187
E22,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_185,ESS_R01_2002_GER_DE_187
E22,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_185,ESS_R01_2002_GER_DE_187
E22,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_185,ESS_R01_2002_GER_DE_187
E22,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_185,ESS_R01_2002_GER_DE_187
E22,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_185,ESS_R01_2002_GER_DE_187
E22,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_185,ESS_R01_2002_GER_DE_187
E22,RESPONSE, Extremely important, äußerst wichtig,10,ESS_R01_2002_ENG_SOURCE_185,ESS_R01_2002_GER_DE_187
E22,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_185,ESS_R01_2002_GER_DE_187
E23,REQUEST,...vote in elections?,...an Wahlen teilzunehmen?,,ESS_R01_2002_ENG_SOURCE_186,ESS_R01_2002_GER_DE_188
E23,RESPONSE, Extremely unimportant, äußerst unwichtig,0,ESS_R01_2002_ENG_SOURCE_186,ESS_R01_2002_GER_DE_188
E23,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_186,ESS_R01_2002_GER_DE_188
E23,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_186,ESS_R01_2002_GER_DE_188
E23,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_186,ESS_R01_2002_GER_DE_188
E23,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_186,ESS_R01_2002_GER_DE_188
E23,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_186,ESS_R01_2002_GER_DE_188
E23,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_186,ESS_R01_2002_GER_DE_188
E23,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_186,ESS_R01_2002_GER_DE_188
E23,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_186,ESS_R01_2002_GER_DE_188
E23,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_186,ESS_R01_2002_GER_DE_188
E23,RESPONSE, Extremely important, äußerst wichtig,10,ESS_R01_2002_ENG_SOURCE_186,ESS_R01_2002_GER_DE_188
E23,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_186,ESS_R01_2002_GER_DE_188
E24,REQUEST,...always obey laws and regulations?,...immer die Gesetze und Verordnungen zu befolgen?,,ESS_R01_2002_ENG_SOURCE_187,ESS_R01_2002_GER_DE_189
E24,RESPONSE, Extremely unimportant, äußerst unwichtig,0,ESS_R01_2002_ENG_SOURCE_187,ESS_R01_2002_GER_DE_189
E24,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_187,ESS_R01_2002_GER_DE_189
E24,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_187,ESS_R01_2002_GER_DE_189
E24,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_187,ESS_R01_2002_GER_DE_189
E24,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_187,ESS_R01_2002_GER_DE_189
E24,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_187,ESS_R01_2002_GER_DE_189
E24,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_187,ESS_R01_2002_GER_DE_189
E24,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_187,ESS_R01_2002_GER_DE_189
E24,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_187,ESS_R01_2002_GER_DE_189
E24,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_187,ESS_R01_2002_GER_DE_189
E24,RESPONSE, Extremely important, äußerst wichtig,10,ESS_R01_2002_ENG_SOURCE_187,ESS_R01_2002_GER_DE_189
E24,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_187,ESS_R01_2002_GER_DE_189
E25,REQUEST,"...form their own opinion, independently of others?",...sich unabhängig von anderen eine eigene Meinung zu bilden?,,ESS_R01_2002_ENG_SOURCE_188,ESS_R01_2002_GER_DE_190
E25,RESPONSE, Extremely unimportant, äußerst unwichtig,0,ESS_R01_2002_ENG_SOURCE_188,ESS_R01_2002_GER_DE_190
E25,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_188,ESS_R01_2002_GER_DE_190
E25,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_188,ESS_R01_2002_GER_DE_190
E25,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_188,ESS_R01_2002_GER_DE_190
E25,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_188,ESS_R01_2002_GER_DE_190
E25,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_188,ESS_R01_2002_GER_DE_190
E25,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_188,ESS_R01_2002_GER_DE_190
E25,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_188,ESS_R01_2002_GER_DE_190
E25,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_188,ESS_R01_2002_GER_DE_190
E25,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_188,ESS_R01_2002_GER_DE_190
E25,RESPONSE, Extremely important, äußerst wichtig,10,ESS_R01_2002_ENG_SOURCE_188,ESS_R01_2002_GER_DE_190
E25,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_188,ESS_R01_2002_GER_DE_190
E26,REQUEST,...be active in voluntary organisations?,"...inVereinen, Verbänden oder Organisationen aktiv zu sein?",,ESS_R01_2002_ENG_SOURCE_189,ESS_R01_2002_GER_DE_191
E26,RESPONSE, Extremely unimportant, äußerst unwichtig,0,ESS_R01_2002_ENG_SOURCE_189,ESS_R01_2002_GER_DE_191
E26,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_189,ESS_R01_2002_GER_DE_191
E26,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_189,ESS_R01_2002_GER_DE_191
E26,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_189,ESS_R01_2002_GER_DE_191
E26,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_189,ESS_R01_2002_GER_DE_191
E26,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_189,ESS_R01_2002_GER_DE_191
E26,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_189,ESS_R01_2002_GER_DE_191
E26,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_189,ESS_R01_2002_GER_DE_191
E26,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_189,ESS_R01_2002_GER_DE_191
E26,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_189,ESS_R01_2002_GER_DE_191
E26,RESPONSE, Extremely important, äußerst wichtig,10,ESS_R01_2002_ENG_SOURCE_189,ESS_R01_2002_GER_DE_191
E26,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_189,ESS_R01_2002_GER_DE_191
E27,REQUEST,...be active in voluntary politics?,...politisch aktiv zu sein?,,ESS_R01_2002_ENG_SOURCE_190,ESS_R01_2002_GER_DE_192
E27,RESPONSE, Extremely unimportant, äußerst unwichtig,0,ESS_R01_2002_ENG_SOURCE_190,ESS_R01_2002_GER_DE_192
E27,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_190,ESS_R01_2002_GER_DE_192
E27,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_190,ESS_R01_2002_GER_DE_192
E27,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_190,ESS_R01_2002_GER_DE_192
E27,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_190,ESS_R01_2002_GER_DE_192
E27,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_190,ESS_R01_2002_GER_DE_192
E27,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_190,ESS_R01_2002_GER_DE_192
E27,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_190,ESS_R01_2002_GER_DE_192
E27,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_190,ESS_R01_2002_GER_DE_192
E27,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_190,ESS_R01_2002_GER_DE_192
E27,RESPONSE, Extremely important, äußerst wichtig,10,ESS_R01_2002_ENG_SOURCE_190,ESS_R01_2002_GER_DE_192
E27,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_190,ESS_R01_2002_GER_DE_192
E28,INSTRUCTION,,Interviewer: ANZAHL DER JAHRE EINTRAGEN.,,,ESS_R01_2002_GER_DE_193
E28,REQUEST,...How long have you lived in this area?,AUF NÄCHSTGELEGENES JAHR AUF- ODER ABRUNDEN;,,ESS_R01_2002_ENG_SOURCE_191,ESS_R01_2002_GER_DE_193
E28,REQUEST,,"WENN WOHNDAUER KÜRZER ALS EIN HALBES JAHR, BITTE 0 EINTRAGEN.",,,ESS_R01_2002_GER_DE_193
E28,REQUEST,,"BEISPIELE: 0,5 WIRD ZU 1; 2,4 WIRD ZU 2",,,ESS_R01_2002_GER_DE_193
E28,REQUEST,,Wie lange wohnen Sie schon in diesem Wohngebiet?,,,ESS_R01_2002_GER_DE_193
E28,RESPONSE,(Write in),(EINTRAGEN),,ESS_R01_2002_ENG_SOURCE_191,ESS_R01_2002_GER_DE_193
E29,INSTRUCTION,,Interviewer: BITTE VORLESEN,,,ESS_R01_2002_GER_DE_194
E29,REQUEST,The next set of questions is about working life.,"Können Sie mir sagen, ob Sie momentan...",,ESS_R01_2002_ENG_SOURCE_192,ESS_R01_2002_GER_DE_194
E29,REQUEST,"Can I just check, are you currently ...",,,ESS_R01_2002_ENG_SOURCE_192,
E29,RESPONSE,...employed (ASK E30),...abhängig beschäftigt sind,1,ESS_R01_2002_ENG_SOURCE_192,ESS_R01_2002_GER_DE_194
E29,RESPONSE,...self-employed,...selbständig sind,2,ESS_R01_2002_ENG_SOURCE_192,ESS_R01_2002_GER_DE_194
E29,RESPONSE,"or, not in paid work? (GO TO F1)",oder keiner bezahlten Tätigkeit nachgehen?,3,ESS_R01_2002_ENG_SOURCE_192,ESS_R01_2002_GER_DE_194
E29,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_192,ESS_R01_2002_GER_DE_194
E30,INSTRUCTION,,INT.: BITTE VORLESEN.,,,ESS_R01_2002_GER_DE_195
E30,REQUEST,... to be flexible in your working hours?,LISTE 47 VORLEGEN UND BIS FRAGE E34 LIEGENLASSEN.,,ESS_R01_2002_ENG_SOURCE_193,ESS_R01_2002_GER_DE_195
E30,REQUEST,I am going to read out a list of things about your working life.,Ich lese jetzt eine Liste mit Aussagen über Ihr Arbeitsleben vor.,,ESS_R01_2002_ENG_SOURCE_193,ESS_R01_2002_GER_DE_195
E30,REQUEST,"Using this card, please say how much the management at your work allows you...","Bitte sagen Sie mir, in welchem Maße Ihr Arbeitgeber oder Ihre Geschäftsleitung zulässt, dass Sie an Ihrem Arbeitsplatz...",,ESS_R01_2002_ENG_SOURCE_193,ESS_R01_2002_GER_DE_195
E30,REQUEST,,...IhreArbeitszeit flexibel gestalten?,,,ESS_R01_2002_GER_DE_195
E30,RESPONSE, I have no influence, kann ich nicht beeinflusssen,0,ESS_R01_2002_ENG_SOURCE_193,ESS_R01_2002_GER_DE_195
E30,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_193,ESS_R01_2002_GER_DE_195
E30,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_193,ESS_R01_2002_GER_DE_195
E30,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_193,ESS_R01_2002_GER_DE_195
E30,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_193,ESS_R01_2002_GER_DE_195
E30,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_193,ESS_R01_2002_GER_DE_195
E30,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_193,ESS_R01_2002_GER_DE_195
E30,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_193,ESS_R01_2002_GER_DE_195
E30,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_193,ESS_R01_2002_GER_DE_195
E30,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_193,ESS_R01_2002_GER_DE_195
E30,RESPONSE, I have complete control, kann ich völlig eigenständig bestimmen,10,ESS_R01_2002_ENG_SOURCE_193,ESS_R01_2002_GER_DE_195
E30,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_193,ESS_R01_2002_GER_DE_195
E31,REQUEST,...to decide how your own daily work is organised?,"...entscheiden, wie Sie Ihre tägliche Arbeit organisieren?",,ESS_R01_2002_ENG_SOURCE_194,ESS_R01_2002_GER_DE_196
E31,RESPONSE, I have no influence, kann ich nicht beeinflusssen,0,ESS_R01_2002_ENG_SOURCE_194,ESS_R01_2002_GER_DE_196
E31,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_194,ESS_R01_2002_GER_DE_196
E31,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_194,ESS_R01_2002_GER_DE_196
E31,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_194,ESS_R01_2002_GER_DE_196
E31,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_194,ESS_R01_2002_GER_DE_196
E31,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_194,ESS_R01_2002_GER_DE_196
E31,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_194,ESS_R01_2002_GER_DE_196
E31,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_194,ESS_R01_2002_GER_DE_196
E31,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_194,ESS_R01_2002_GER_DE_196
E31,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_194,ESS_R01_2002_GER_DE_196
E31,RESPONSE, I have complete control, kann ich völlig eigenständig bestimmen,10,ESS_R01_2002_ENG_SOURCE_194,ESS_R01_2002_GER_DE_196
E31,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_194,ESS_R01_2002_GER_DE_196
E32,RESPONSE, I have no influence, kann ich nicht beeinflusssen,0,ESS_R01_2002_ENG_SOURCE_195,ESS_R01_2002_GER_DE_197
E32,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_195,ESS_R01_2002_GER_DE_197
E32,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_195,ESS_R01_2002_GER_DE_197
E32,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_195,ESS_R01_2002_GER_DE_197
E32,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_195,ESS_R01_2002_GER_DE_197
E32,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_195,ESS_R01_2002_GER_DE_197
E32,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_195,ESS_R01_2002_GER_DE_197
E32,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_195,ESS_R01_2002_GER_DE_197
E32,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_195,ESS_R01_2002_GER_DE_197
E32,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_195,ESS_R01_2002_GER_DE_197
E32,RESPONSE, I have complete control, kann ich völlig eigenständig bestimmen,10,ESS_R01_2002_ENG_SOURCE_195,ESS_R01_2002_GER_DE_197
E32,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_195,ESS_R01_2002_GER_DE_197
E33,REQUEST,...to influence decisions about the general direction of your work?,...über die allgemeine Ausrichtung und Ziele Ihrer Tätigkeiten mitentscheiden?,,ESS_R01_2002_ENG_SOURCE_196,ESS_R01_2002_GER_DE_198
E33,RESPONSE, I have no influence, kann ich nicht beeinflusssen,0,ESS_R01_2002_ENG_SOURCE_196,ESS_R01_2002_GER_DE_198
E33,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_196,ESS_R01_2002_GER_DE_198
E33,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_196,ESS_R01_2002_GER_DE_198
E33,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_196,ESS_R01_2002_GER_DE_198
E33,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_196,ESS_R01_2002_GER_DE_198
E33,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_196,ESS_R01_2002_GER_DE_198
E33,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_196,ESS_R01_2002_GER_DE_198
E33,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_196,ESS_R01_2002_GER_DE_198
E33,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_196,ESS_R01_2002_GER_DE_198
E33,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_196,ESS_R01_2002_GER_DE_198
E33,RESPONSE, I have complete control, kann ich völlig eigenständig bestimmen,10,ESS_R01_2002_ENG_SOURCE_196,ESS_R01_2002_GER_DE_198
E33,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_196,ESS_R01_2002_GER_DE_198
E34,REQUEST,...to change your work tasks if you wish to?,"...Ihre Arbeitsaufgaben und Zuständigkeiten ändern, wenn Sie es möchten?",,ESS_R01_2002_ENG_SOURCE_197,ESS_R01_2002_GER_DE_199
E34,RESPONSE, I have no influence, kann ich nicht beeinflusssen,0,ESS_R01_2002_ENG_SOURCE_197,ESS_R01_2002_GER_DE_199
E34,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_197,ESS_R01_2002_GER_DE_199
E34,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_197,ESS_R01_2002_GER_DE_199
E34,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_197,ESS_R01_2002_GER_DE_199
E34,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_197,ESS_R01_2002_GER_DE_199
E34,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_197,ESS_R01_2002_GER_DE_199
E34,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_197,ESS_R01_2002_GER_DE_199
E34,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_197,ESS_R01_2002_GER_DE_199
E34,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_197,ESS_R01_2002_GER_DE_199
E34,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_197,ESS_R01_2002_GER_DE_199
E34,RESPONSE, I have complete control, kann ich völlig eigenständig bestimmen,10,ESS_R01_2002_ENG_SOURCE_197,ESS_R01_2002_GER_DE_199
E34,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_197,ESS_R01_2002_GER_DE_199
E35,INSTRUCTION,,Interviewer: BITTE VORLESEN,,,ESS_R01_2002_GER_DE_200
E35,REQUEST,"Now using this card, how difficult or easy would it be for you...","Sagen Sie mir nun bitte anhand von Liste 48, wie schwierig oder einfach es für Sie wäre...",,ESS_R01_2002_ENG_SOURCE_198,ESS_R01_2002_GER_DE_200
E35,REQUEST,... to get a similar or better job with another employer if you wanted to?,"...einen ähnlichen oder besseren Arbeitsplatz bei einem anderen Arbeitgeber zu bekommen, wenn Sie es möchten?",,ESS_R01_2002_ENG_SOURCE_198,ESS_R01_2002_GER_DE_200
E35,RESPONSE, Extremely difficult, äußerst schwierig,0,ESS_R01_2002_ENG_SOURCE_198,ESS_R01_2002_GER_DE_200
E35,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_198,ESS_R01_2002_GER_DE_200
